device_id,device_type,os,browser,device_fingerprint,first_seen,last_seen,city,country
DEV0000785,Mobile,iOS,Chrome,5be49773d85d24cb1a4cb561b3e2068d,2024-04-16T01:52:40.633908,2024-04-27T16:11:53.163727,Addis Ababa,Ethiopia
DEV0000786,Mobile,iOS,Edge,b88b019e8375a05e74379a9ae443499c,2023-09-15T12:04:34.839365,2025-08-16T17:10:38.427385,Bishoftu,Ethiopia
DEV0000787,Mobile,iOS,,07679dac94425e65c7b4c1e397ce3cd2,2023-04-05T11:06:51.990367,2024-02-22T08:25:54.591324,Dire Dawa,Ethiopia
DEV0000788,Laptop,macOS,Firefox,79d6b06b22c1ea32694dc3632ca84a89,2025-06-15T19:02:41.467645,2025-10-10T05:09:09.051538,Asella,Ethiopia
DEV0000789,Mobile,iOS,Samsung Internet,173b0bd971704aecdc225379a43e6b41,2024-02-01T21:48:57.112784,2024-05-24T02:16:58.137306,Adama,Ethiopia
DEV0000790,Mobile,iOS,Samsung Internet,4281959d6c4830f1c81bba57589f1f95,2022-08-05T02:31:21.933277,2025-01-06T15:13:34.290145,Bahir Dar,Ethiopia
DEV0000791,Laptop,Windows,Edge,fdc901589afe377ba8b27785e7f81a2d,2022-11-02T08:53:04.075818,2025-07-21T23:18:35.223857,Bahir Dar,Ethiopia
DEV0000792,Mobile,Android,Chrome,98223971e99032363d5e6589ef90dd1d,2025-10-06T10:07:28.073838,2025-10-20T17:08:06.957155,Addis Ababa,Ethiopia
DEV0000793,Mobile,Android,Firefox,592a6c7a7005fd78b7d1cc7782c0ee3a,2022-01-30T06:49:36.374629,2025-03-04T15:24:49.168740,Adama,Ethiopia
DEV0000794,Mobile,Android,Chrome,6b41fa203ad19e75dce96e57bca61351,2023-08-16T07:51:03.880025,2024-08-28T17:53:38.775666,Dessie,Ethiopia
DEV0000795,Mobile,Android,Edge,a8cde6cfb2823cd4347b1b57ee06ae50,2022-03-02T22:48:38.645503,2025-09-26T00:07:20.949071,Addis Ababa,Ethiopia
DEV0000796,Desktop,macOS,Firefox,04ae682218c5118b1e74a01bbb6085be,2022-05-12T07:20:17.473766,2025-11-03T06:25:46.193190,Nekemte,Ethiopia
DEV0000797,Mobile,iOS,,ec5dbbf65db2eb6392869b982e857828,2024-06-07T03:46:15.956688,2025-02-20T04:04:03.747964,Addis Ababa,Ethiopia
DEV0000798,Laptop,Windows,Samsung Internet,cd4976907a3d62bc192de51b1fcb14bf,2023-03-09T20:39:13.023342,2023-04-14T21:02:08.425810,Dire Dawa,Ethiopia
DEV0000799,Desktop,Windows,Edge,b35c8cb03381bee556fd604506ec8110,2023-07-20T13:37:36.793566,2024-02-20T22:09:19.729799,Mekelle,Ethiopia
DEV0000800,Tablet,iPadOS,Opera,6763c8760b5d5c45824091d0d0d51f30,2025-04-29T17:42:07.739124,2025-07-16T05:55:08.494431,Gondar,Ethiopia
DEV0000801,Desktop,Ubuntu,Edge,2c814aedf22538e6b63dc3c6f1ae1284,2022-10-21T03:38:02.290664,2024-01-10T06:32:20.315239,Addis Ababa,Ethiopia
DEV0000802,Mobile,Android,Edge,062e5d9b66c467cad5962abaa90a385b,2022-01-11T22:49:08.291107,2025-07-03T14:21:23.627744,Dessie,Ethiopia
DEV0000803,Tablet,Android,Firefox,e1926f2728c403b79dee2cf47be208a5,2024-10-29T22:12:04.546186,2024-12-24T17:15:16.419717,Addis Ababa,Ethiopia
DEV0000804,Mobile,iOS,Samsung Internet,8b717cbba1457756c3f6e30ec7ce853f,2025-09-19T05:02:08.934300,2025-09-21T19:17:35.838581,Mekelle,Ethiopia
DEV0000805,Tablet,iPadOS,Safari,5679ebf9e24be8c45f38a61ef49c1b4b,2022-12-23T23:21:50.104868,2023-01-02T21:05:39.948273,Addis Ababa,Ethiopia
DEV0000806,Desktop,macOS,Safari,37ba6753f19199d7937188ad0042bfae,2022-07-04T02:47:20.906910,2024-10-02T09:16:40.554661,Addis Ababa,Ethiopia
DEV0000807,Mobile,iOS,Safari,1f08cf8e3ac4a547213b8eb48b2ada45,2025-02-11T15:38:26.797413,2025-04-23T09:08:20.504812,Dilla,Ethiopia
DEV0000808,Mobile,iOS,,fac150a5b3b08dcc45537307afd7a14b,2025-12-28T01:22:13.802623,2025-12-28T20:16:11.853092,Dire Dawa,Ethiopia
DEV0000809,Desktop,Ubuntu,Edge,01edaa1dc3ef9f6aa2425b364ea62468,2022-05-08T16:45:59.648653,2025-06-16T13:50:52.050488,Addis Ababa,Ethiopia
DEV0000810,Mobile,Android,Opera,8e0f235453648812c441b2a048f8cbb4,2022-06-09T16:45:52.407213,2025-10-20T14:23:14.958903,Jijiga,Ethiopia
DEV0000811,Mobile,iOS,Chrome,90410805256c163d133f6fc778b1d4a9,2025-02-07T06:02:36.050440,2025-06-07T13:47:02.335006,Sodo,Ethiopia
DEV0000812,Desktop,Ubuntu,Firefox,9cc058b2ee1d4e5fa42af042657afe41,2022-12-27T01:42:29.085710,2023-08-12T10:31:06.205764,Adama,Ethiopia
DEV0000813,Laptop,Ubuntu,Firefox,43f4b19e7f80f26a9542669ad13b4e39,2023-12-30T02:53:34.491551,2024-02-09T06:44:57.892274,Shashamane,Ethiopia
DEV0000814,Desktop,Windows,Opera,70139445bda0e045b20ced873745b4ec,2024-04-11T15:52:51.804571,2024-06-22T18:05:31.654923,Addis Ababa,Ethiopia
DEV0000815,Laptop,Ubuntu,Safari,35d034c567b9262c931e9909877f39f9,2023-02-26T10:52:05.578261,2025-11-18T02:26:28.932554,Dire Dawa,Ethiopia
DEV0000816,Mobile,iOS,Safari,da8d74f96578f1a627b50727e4fd9e9c,2024-11-20T23:24:50.691340,2025-12-05T14:32:32.066508,Dire Dawa,Ethiopia
DEV0000817,Laptop,Ubuntu,Chrome,37dbfc4d7f53782c9fe2ed54f5263fc3,2022-11-03T17:02:17.647130,2023-06-23T18:33:48.898093,Addis Ababa,Ethiopia
DEV0000818,Mobile,iOS,Safari,297868302eae1e6c174942a6d96264a1,2025-09-06T20:19:47.705439,2025-11-30T01:18:08.851040,Adama,Ethiopia
DEV0000819,Desktop,macOS,Opera,38c0d22ca1f040c7dce47abc173a2674,2023-06-28T02:44:47.782912,2024-04-26T22:43:00.427627,Hawassa,Ethiopia
DEV0000820,Desktop,Windows,Chrome,a7c15210118691a84a87c9829750eeea,2025-08-09T00:32:58.200530,2025-09-23T11:58:29.397329,Addis Ababa,Ethiopia
DEV0000821,Mobile,Android,Chrome,07a5f935d9dfe1e722f26882fe2293c9,2024-05-29T23:03:32.937960,2025-09-29T08:22:52.595722,Gondar,Ethiopia
DEV0000822,Mobile,iOS,Edge,702e18963221b460a956fc6f7c93f666,2023-06-21T18:02:20.475621,2023-09-14T20:22:38.933349,Dire Dawa,Ethiopia
DEV0000823,Desktop,Windows,Chrome,2daa3c944de6e4052614be5a094ae881,2024-10-04T04:05:39.846338,2025-12-19T06:43:51.636714,Dire Dawa,Ethiopia
DEV0000824,Mobile,Android,Firefox,d66f5ed279a2ec38bdad2321b769a1b2,2025-11-28T01:50:26.933057,2025-12-22T00:49:55.960411,Sodo,Ethiopia
DEV0000825,Mobile,iOS,Opera,82de880912258671d10d1e8993b4e368,2025-12-03T21:35:59.288479,2025-12-06T20:02:20.152690,Shashamane,Ethiopia
DEV0000826,Mobile,iOS,Chrome,ea9284288881e681f268d801dbda309b,2024-03-03T00:20:17.301890,2024-11-09T03:42:39.508612,Addis Ababa,Ethiopia
DEV0000827,Laptop,Windows,,776c7f18ffb2b5d4ceaaa9ffa4d12c3b,2022-03-09T20:42:57.820069,2025-11-25T20:36:09.063539,Addis Ababa,Ethiopia
DEV0000828,Laptop,Windows,Chrome,a2ab3799cbdebc81f4f54db798fee3f8,2022-05-17T16:02:42.173043,2024-12-14T14:47:47.026210,Addis Ababa,Ethiopia
DEV0000829,Mobile,iOS,Samsung Internet,db7f858953e27abeb228455ee6e8aa09,2025-02-19T18:18:29.219607,2025-10-30T04:58:12.403516,Nekemte,Ethiopia
DEV0000830,Mobile,Android,Chrome,74528e8a3007f743cf02a842acf3ab94,2025-12-17T21:35:59.111479,2025-12-26T23:54:40.482435,Nekemte,Ethiopia
DEV0000831,Tablet,iPadOS,Edge,dc4888815dd3984f77acc96fab998815,2024-07-31T03:25:26.966562,2024-11-09T01:01:18.428801,Jijiga,Ethiopia
DEV0000832,Mobile,Android,Safari,4248e93e7cbb88309f86d943ab219c35,2023-04-08T18:40:23.772720,2024-11-03T22:11:40.541786,Jimma,Ethiopia
DEV0000833,Desktop,Ubuntu,Opera,c26a76da81c47ffd0fc12809ca53063c,2025-01-19T02:15:32.641211,2025-08-21T13:06:32.402931,Addis Ababa,Ethiopia
DEV0000834,Laptop,macOS,,a33d2dfc7ff3fcaa39838ffe83a9413b,2022-06-11T08:31:22.428432,2023-07-12T03:37:38.336695,Addis Ababa,Ethiopia
DEV0000835,Mobile,iOS,Safari,d1559f0859c3230ef8fc905df91f55dc,2025-10-25T00:04:52.966073,2025-12-19T21:35:24.510303,Dire Dawa,Ethiopia
DEV0000836,Mobile,Android,Safari,5ea1e610c9720d99e39c2b7742330513,2024-06-24T15:32:23.920214,2024-07-15T18:04:10.143497,Bishoftu,Ethiopia
DEV0000837,Laptop,Windows,Opera,3bfb7c3d2ec4aae214743b3c3f370568,2024-04-27T12:24:58.810803,2025-11-05T06:33:09.008316,Addis Ababa,Ethiopia
DEV0000838,Tablet,Android,Safari,e6d79a231a0fa4bd6d7f0dd947a5f00d,2022-09-22T13:50:03.261914,2024-09-11T09:00:20.646702,Addis Ababa,Ethiopia
DEV0000839,Mobile,iOS,Samsung Internet,6287c6bac9c3aca8cf1b471f41ca96d2,2025-09-02T22:48:43.725401,2025-11-16T16:40:38.865257,Addis Ababa,Ethiopia
DEV0000840,Laptop,Windows,Firefox,66c41a6044b19ccb5ffc67f3a2df883f,2022-07-30T03:31:56.343497,2024-03-30T00:28:30.365124,Jimma,Ethiopia
DEV0000841,Mobile,iOS,Opera,6ad7b532c6ea0d50c90da9412952a5e1,2023-04-20T12:14:55.797437,2023-11-11T20:34:07.342333,Hawassa,Ethiopia
DEV0000842,Desktop,Windows,Safari,da85a7cf10cccdc77744edfdb0e1a101,2025-04-06T07:45:46.282466,2025-05-12T22:19:27.035083,Addis Ababa,Ethiopia
DEV0000843,Laptop,Windows,Firefox,4843cd245820ee1e94499afcbb9fb1be,2024-10-21T04:38:45.891821,2025-01-10T11:06:49.650654,Hawassa,Ethiopia
DEV0000844,Mobile,Android,,b115fa20d6f4f98097220935a1a8303f,2022-11-20T06:50:50.391036,2024-10-16T04:02:21.833989,Hawassa,Ethiopia
DEV0000845,Mobile,Android,Opera,eadbc3d228b999d04a5fd9007af850df,2025-09-01T22:11:17.717994,2025-12-05T09:57:43.938244,Addis Ababa,Ethiopia
DEV0000846,Mobile,iOS,Samsung Internet,410bad356b0e97e44d891daf5d5213b4,2024-06-17T16:05:29.933622,2025-04-07T18:33:59.042164,Jimma,Ethiopia
DEV0000847,Desktop,Windows,Edge,9ef6539b11a32cc3f5f097f1c9f2b9b1,2024-07-03T21:42:10.395745,2025-03-18T01:15:54.283030,Arba Minch,Ethiopia
DEV0000848,Mobile,iOS,Opera,394dc7207c8fb8881e7ae146dd84210e,2023-06-12T16:11:28.774089,2023-11-28T05:35:55.584482,Harar,Ethiopia
DEV0000849,Laptop,macOS,,b4f827c6cbc44d1a46ac6521069a3990,2024-12-06T05:05:41.065288,2025-01-31T14:26:48.747381,Dessie,Ethiopia
DEV0000850,Mobile,Android,Opera,8864ce2d8f44ed333797850521f68054,2022-09-06T19:08:54.092789,2024-01-20T10:56:56.791568,Shashamane,Ethiopia
DEV0000851,Mobile,iOS,Chrome,de4bf452a41c9fb03240f2e1a2509b40,2024-06-11T08:05:09.740698,2025-04-14T16:00:07.576505,Hosaena,Ethiopia
DEV0000852,Mobile,iOS,Chrome,0ff33a0435debeaca17c8a9b710ef109,2024-02-17T13:11:28.706351,2025-04-24T11:48:46.245598,Dessie,Ethiopia
DEV0000853,Mobile,Android,Firefox,2dded4eb9b4fbbb578e1ceb24ed77c00,2025-11-20T09:16:47.800874,2025-12-12T00:43:25.510454,Bishoftu,Ethiopia
DEV0000854,Mobile,Android,,d8d411f71479fe247afff6961cc66180,2024-12-08T20:44:34.307973,2024-12-28T18:49:02.493396,Gondar,Ethiopia
DEV0000855,Mobile,Android,Chrome,67ed68daf948515f1be34f71046fc030,2024-05-22T01:41:37.368290,2024-06-13T10:08:03.006938,Addis Ababa,Ethiopia
DEV0000856,Desktop,macOS,Opera,f362b4a4ec28814fede32626a4cf3882,2023-10-16T18:13:37.726865,2025-06-26T06:21:10.916126,Sodo,Ethiopia
DEV0000857,Desktop,macOS,Samsung Internet,6d9e4fbc918cf38143522b8a2a73f0d5,2023-10-28T15:29:36.373216,2024-07-01T03:56:13.394950,Addis Ababa,Ethiopia
DEV0000858,Desktop,macOS,Chrome,0762123d3bcb492696bd8cfc4703427c,2023-07-09T00:20:22.584536,2024-06-09T10:17:16.185084,Adama,Ethiopia
DEV0000859,Mobile,Android,Safari,88f9700f647f1c1c8760cc3d12b88f4d,2022-02-01T18:50:19.032295,2025-05-09T15:08:21.053490,Addis Ababa,Ethiopia
DEV0000860,Tablet,Android,Firefox,0bcd38ea3d304143da9e603bab5ebfc2,2022-02-12T17:09:23.581549,2023-05-28T15:13:17.145215,Addis Ababa,Ethiopia
DEV0000861,Mobile,Android,Safari,a039f47fee76f0fc25124435f8aa2beb,2025-11-29T17:31:38.468391,2025-12-01T00:45:12.892046,Bishoftu,Ethiopia
DEV0000862,Mobile,iOS,Firefox,9698d1aeb7103ab6331ea478940d4820,2025-05-04T23:21:29.664873,2025-08-25T14:23:43.775092,Jijiga,Ethiopia
DEV0000863,Tablet,Android,Samsung Internet,b72ca490bfa9a78ae4b5f1f6d3a00dd2,2025-04-08T07:00:46.030629,2025-09-21T13:59:02.045674,Gondar,Ethiopia
DEV0000864,Mobile,iOS,Firefox,80badab84310bbe3bd180fc0b6c620b5,2025-09-29T15:29:39.419191,2025-10-17T04:15:28.778033,Adama,Ethiopia
DEV0000865,Desktop,macOS,Samsung Internet,8e5a7cffebea4c1bd8aa37fe15a0c501,2022-10-22T11:35:25.169870,2023-10-17T00:13:50.509529,Addis Ababa,Ethiopia
DEV0000866,Desktop,macOS,Chrome,cc3a9c65b8a4f09c33acb08e0f9bb3a4,2025-06-27T02:33:47.648622,2025-08-11T21:30:24.497915,Addis Ababa,Ethiopia
DEV0000867,Mobile,Android,Samsung Internet,97255a8816ff079420bc5bedb80918b0,2022-02-10T14:10:52.279253,2025-10-26T11:15:56.929670,Addis Ababa,Ethiopia
DEV0000868,Mobile,Android,Chrome,af29767dae17c8889d387b273bda0d19,2022-03-09T20:05:08.382275,2023-05-23T19:19:51.997148,Addis Ababa,Ethiopia
DEV0000869,Mobile,Android,Safari,5cbf426ccdfebba23c1ed4d7a4a7ec11,2025-10-24T13:36:56.017513,2025-11-15T21:17:38.570615,Jijiga,Ethiopia
DEV0000870,Laptop,macOS,Opera,640c9cd1ccfaaec2ab01aacb63a9ac9f,2022-07-22T03:27:18.938776,2023-07-03T03:34:44.597540,Dire Dawa,Ethiopia
DEV0000871,Mobile,iOS,Edge,42ef9451a07e7ce9f58550914837c7e2,2022-07-07T22:51:36.934256,2022-11-16T20:56:14.587460,Nekemte,Ethiopia
DEV0000872,Tablet,iPadOS,Samsung Internet,a397153ed3a0b76eaa095ac250151159,2024-07-09T06:28:47.809780,2024-08-07T00:51:30.484313,Shashamane,Ethiopia
DEV0000873,Laptop,Windows,Opera,72a68a1405e3a22be2974a6d542f8a63,2024-05-31T02:18:46.944273,2025-08-22T18:33:52.241715,Addis Ababa,Ethiopia
DEV0000874,Mobile,Android,Safari,3846bac03e1dddc0793fa82c333e4d6f,2023-09-30T14:04:40.910187,2024-01-25T05:22:51.037792,Addis Ababa,Ethiopia
DEV0000875,Mobile,iOS,Opera,3c6e539f19ff1d2f7e4c00bf017ea27b,2023-09-30T19:00:22.123568,2023-12-07T17:03:01.480619,Jijiga,Ethiopia
DEV0000876,Desktop,Ubuntu,Opera,168d1bd7dcce7f4ac2723dab5eaadc84,2023-12-05T13:04:44.056960,2025-05-07T03:34:17.341928,Dessie,Ethiopia
DEV0000877,Laptop,Windows,Samsung Internet,d817bf0d459f1ce04824572d3e2177d7,2022-09-14T01:39:43.976939,2025-03-22T17:21:57.574879,Mekelle,Ethiopia
DEV0000878,Tablet,Android,Edge,5e9eda29d667011bcb784614fa41dbfd,2024-05-27T12:48:05.042081,2025-10-10T03:30:54.107643,Adama,Ethiopia
DEV0000879,Desktop,Windows,Firefox,e87c3be6d9a36dea70982c3e604d6b6b,2023-06-27T11:24:53.804309,2025-12-04T04:25:23.544615,Sodo,Ethiopia
DEV0000880,Laptop,Windows,Safari,36e01d6b8efe3621722d75e5456d98ad,2025-01-13T05:21:36.134761,2025-04-04T04:55:25.307647,Mekelle,Ethiopia
DEV0000881,Mobile,Android,Safari,ffb26c18c4ce5a0401c9ac254ae273ed,2024-10-03T18:08:08.703484,2025-09-29T14:13:31.601541,Adama,Ethiopia
DEV0000882,Mobile,iOS,Firefox,7a341ff09eb3f58a23b455fd8feefb73,2023-03-15T11:24:05.543085,2025-10-27T18:24:27.131785,Jijiga,Ethiopia
DEV0000883,Desktop,Windows,Firefox,608298af4e9e064fd3ae99f832b8550e,2025-06-07T23:25:46.699471,2025-06-24T06:29:43.693923,Hawassa,Ethiopia
DEV0000884,Mobile,iOS,Opera,51b07b6af0fda247ec9bb72ca7d48ad7,2023-06-01T05:01:57.588915,2025-05-04T08:25:52.628143,Harar,Ethiopia
DEV0000885,Laptop,Ubuntu,Safari,580fcedf0c8a299260f4fce36e3fcee4,2024-05-30T06:41:32.171052,2025-06-20T12:46:36.258535,Addis Ababa,Ethiopia
DEV0000886,Mobile,iOS,Edge,9e7e73555287f60c0e5ff5c67d56839f,2025-06-04T12:19:16.276369,2025-10-05T01:00:19.275206,Hawassa,Ethiopia
DEV0000887,Mobile,iOS,Firefox,c45d585237bcff3504d1d70a0b0230f7,2024-03-24T00:21:23.353332,2024-11-06T20:20:57.311588,Addis Ababa,Ethiopia
DEV0000888,Laptop,Ubuntu,Samsung Internet,cd8e330005d14e6cc1645f0688126a42,2023-09-03T14:42:09.468017,2025-10-20T01:38:34.851022,Bahir Dar,Ethiopia
DEV0000889,Laptop,macOS,Samsung Internet,ca9f7232fbcda1f39f2764fea208696b,2025-11-14T19:12:47.953964,2025-12-18T20:39:07.571014,Addis Ababa,Ethiopia
DEV0000890,Mobile,Android,Opera,37d4600326ce7bc0d40c62d7f95add89,2022-08-07T18:32:26.764142,2025-06-30T04:28:19.100851,Addis Ababa,Ethiopia
DEV0000891,Desktop,Ubuntu,Samsung Internet,2b5ee19797fb87bf10f0beedb2f7cc87,2025-09-05T17:10:07.952852,2025-09-23T20:54:30.584014,Addis Ababa,Ethiopia
DEV0000892,Mobile,iOS,Edge,30dbe4e8717b7016890d8d23ff97abae,2024-01-13T17:39:19.432007,2025-01-31T03:37:39.689453,Hosaena,Ethiopia
DEV0000893,Laptop,Windows,Opera,e389939f83bcc524a24e2403d6ed38a6,2022-04-17T08:20:51.704208,2024-10-29T06:06:58.774793,Addis Ababa,Ethiopia
DEV0000894,Tablet,iPadOS,Opera,9264415fbb74e1b0a2521b0f4924e2b5,2025-12-04T12:27:23.038013,2025-12-24T22:00:18.001553,Hosaena,Ethiopia
DEV0000895,Laptop,Ubuntu,Opera,a0c932851b7bc2c511fe16a3880eb009,2024-04-29T11:54:17.464777,2025-12-05T17:33:49.008612,Hosaena,Ethiopia
DEV0000896,Mobile,iOS,,4c82d6fd0405fff613b222cffeae8f67,2023-04-08T01:50:51.628478,2025-04-26T08:12:55.394479,Adama,Ethiopia
DEV0000897,Tablet,Android,,073a1c32d27fbccb98f2e7139388869f,2025-11-11T17:53:48.528260,2025-12-06T08:31:43.276776,Hosaena,Ethiopia
DEV0000898,Mobile,Android,Edge,05fa263922ca37ebe55a2a0ee8a8591a,2023-10-13T15:57:02.295004,2025-04-21T10:42:04.422219,Addis Ababa,Ethiopia
DEV0000899,Mobile,iOS,Firefox,f22af21d266c13704f976f992c6c9c72,2022-04-04T09:09:19.739068,2024-07-05T13:47:41.213431,Bahir Dar,Ethiopia
DEV0000900,Tablet,Android,Safari,3cbb6d5f3f50b3b89e8981fde6bc6850,2022-10-29T21:55:17.386231,2025-11-20T20:15:07.460420,Addis Ababa,Ethiopia
DEV0000901,Laptop,Ubuntu,Edge,f509674240f9c22067ea16c90fe8fc8a,2023-06-05T17:51:09.056953,2024-03-02T17:18:45.579355,Addis Ababa,Ethiopia
DEV0000902,Mobile,Android,Chrome,b248de049ca400bd2e5853578e11877e,2025-05-19T00:45:17.368556,2025-12-18T10:38:30.040987,Mekelle,Ethiopia
DEV0000903,Mobile,iOS,Firefox,72f17a2da10bd79088d643ae65768a24,2022-01-07T16:18:14.283392,2024-08-21T06:56:20.770086,Gondar,Ethiopia
DEV0000904,Mobile,iOS,Firefox,ad79f2ef1fda3c1aa510e236b175c774,2023-01-24T09:25:01.796025,2023-08-20T06:33:19.253084,Addis Ababa,Ethiopia
DEV0000905,Desktop,Ubuntu,Samsung Internet,4467dfef3eb421cc657519754c134572,2023-08-17T11:11:53.639485,2024-11-04T16:03:38.181013,Dessie,Ethiopia
DEV0000906,Mobile,iOS,Chrome,8a1268a771fcb0de9e29451d7fb671b9,2024-05-29T06:37:49.651384,2024-07-13T14:51:30.483396,Addis Ababa,Ethiopia
DEV0000907,Desktop,macOS,Firefox,8bea0ff8d28bdf31a48d7ba434a21c1e,2023-08-27T18:12:25.824633,2024-06-15T02:37:17.432902,Adama,Ethiopia
DEV0000908,Mobile,Android,Opera,3ddfefcfed7f0298e9edf976722d5f03,2022-10-12T05:46:54.863236,2025-01-29T20:22:19.235813,Dessie,Ethiopia
DEV0000909,Desktop,Ubuntu,Chrome,f6eefb2a7c97a833b8d31eea2b7efadd,2024-06-03T02:12:18.606762,2024-06-21T01:06:13.789932,Addis Ababa,Ethiopia
DEV0000910,Tablet,iPadOS,Edge,6895b981274d81f0a2d06cf05ba0f784,2023-02-28T02:22:57.537470,2023-05-19T18:41:07.123604,Bahir Dar,Ethiopia
DEV0000911,Mobile,iOS,Opera,1be4e2d953f54fa0e0ee3d7446ce075a,2023-08-24T22:12:41.086435,2025-10-13T17:50:46.335797,Gondar,Ethiopia
DEV0000912,Tablet,iPadOS,Firefox,c40bf3a5976e1841b7589641a8e46ba6,2025-12-18T18:01:49.279846,2025-12-22T15:21:35.242621,Addis Ababa,Ethiopia
DEV0000913,Tablet,iPadOS,Opera,9087eb9cc4e6d4bf53729ef1ea34383c,2023-05-09T09:51:00.909930,2024-10-07T08:52:29.896548,Addis Ababa,Ethiopia
DEV0000914,Mobile,iOS,Opera,fb92947cb210203cdc81c7d772b693ed,2022-06-19T11:50:16.107285,2023-03-29T14:10:19.271069,Dire Dawa,Ethiopia
DEV0000915,Mobile,iOS,Safari,97ea5c4e5446ab0c4be910aaf03d8f62,2025-01-30T07:55:49.681570,2025-03-19T21:32:22.962574,Dessie,Ethiopia
DEV0000916,Mobile,Android,Edge,1c14d58dbd7f3ffa3c72aa55cc59ae61,2022-04-22T04:32:06.713426,2024-01-21T01:24:01.204615,Jimma,Ethiopia
DEV0000917,Laptop,Ubuntu,Firefox,473706afa43c54d426e9baebff2e80bc,2024-07-22T15:58:42.997164,2024-09-17T01:57:55.792873,Arba Minch,Ethiopia
DEV0000918,Tablet,iPadOS,Opera,a2692b488de62310af863aaef3c73282,2025-07-03T15:42:54.436110,2025-08-09T03:41:42.814932,Adama,Ethiopia
DEV0000919,Desktop,Ubuntu,Opera,cff6ffe6577641ef41576acb2a5769ba,2023-08-24T08:58:32.765392,2025-05-31T22:39:46.664433,Hawassa,Ethiopia
DEV0000920,Mobile,Android,Opera,1747557f31f1111d3b5d0ac73233d69a,2024-04-29T11:11:52.037991,2025-11-09T11:25:59.610400,Addis Ababa,Ethiopia
DEV0000921,Laptop,macOS,Safari,d76bd2e5982ce8a9b4940ccaed5bbd14,2024-12-14T17:40:46.964490,2025-02-10T15:27:26.666804,Bishoftu,Ethiopia
DEV0000922,Mobile,Android,Samsung Internet,52d92dc4d87547cc3f515151f46aef43,2022-01-10T16:31:47.516903,2024-04-30T05:22:36.698403,Mekelle,Ethiopia
DEV0000923,Mobile,iOS,Samsung Internet,c0cbb225dbe26766d1744b886429d7bd,2024-12-20T04:14:23.197217,2025-08-25T21:48:49.766599,Harar,Ethiopia
DEV0000924,Mobile,iOS,Safari,ea75963eb9de50436578efcda0853a4e,2023-03-16T11:50:32.906378,2025-11-01T11:51:51.436983,Addis Ababa,Ethiopia
DEV0000925,Laptop,Windows,Opera,36d5d8b46342a6e8e5c11ae3f927ba3a,2025-05-11T06:22:12.178414,2025-12-06T21:22:16.803349,Addis Ababa,Ethiopia
DEV0000926,Desktop,macOS,Safari,33dddbf66bf83e15b9b97563c1b1c222,2023-08-23T18:47:25.362223,2025-03-25T14:59:12.845426,Addis Ababa,Ethiopia
DEV0000927,Desktop,macOS,Firefox,16c28cfd9a1f7b5868bf99bdbce167b9,2022-08-18T22:50:17.944047,2025-04-20T00:01:03.356608,Gondar,Ethiopia
DEV0000928,Mobile,Android,Edge,def7634ba96ed23429bec7e578dd7d91,2023-06-20T01:19:13.269552,2025-11-03T18:25:32.484509,Jijiga,Ethiopia
DEV0000929,Mobile,Android,Firefox,4a3469a39753faeaf7cbbe4002fb214e,2024-07-10T03:12:06.906225,2024-09-03T13:53:23.337151,Addis Ababa,Ethiopia
DEV0000930,Mobile,iOS,Opera,68c9b7f4c3b6f3c66e449a033b9364da,2024-08-01T23:54:28.858695,2024-12-26T15:36:44.961163,Jijiga,Ethiopia
DEV0000931,Laptop,macOS,Edge,d4905cbffdf0163677ea82e0dbf2c0cd,2023-06-01T03:59:49.588096,2023-07-10T17:35:55.040703,Hawassa,Ethiopia
DEV0000932,Tablet,Android,Safari,eb411554fb706782603018dcdf229889,2024-10-18T01:51:16.462741,2025-03-25T21:28:25.335232,Addis Ababa,Ethiopia
DEV0000933,Tablet,Android,Opera,baa4e608a6f7f233e0f24af4dd4b9848,2022-01-24T08:03:07.815838,2022-09-20T09:44:36.575736,Gondar,Ethiopia
DEV0000934,Desktop,Windows,Opera,e1d62f26032c996ad3ff43784aad9cc5,2022-12-03T01:56:17.572308,2023-07-04T12:01:51.986765,Addis Ababa,Ethiopia
DEV0000935,Mobile,iOS,Chrome,c400da93506161ab06009407c2b3e88d,2024-09-21T07:16:26.542135,2025-11-25T20:07:30.410435,Addis Ababa,Ethiopia
DEV0000936,Mobile,Android,Opera,422f70bda3a0b66f5b90bbe3dce3bffc,2024-09-07T06:19:30.947852,2025-04-11T10:26:50.065320,Dilla,Ethiopia
DEV0000937,Mobile,Android,Samsung Internet,1a7a0c5f4df5fa08e4d7b887ae537a55,2025-09-06T17:45:31.301483,2025-11-14T19:14:10.409976,Dessie,Ethiopia
DEV0000938,Mobile,iOS,Edge,8cb23749884204f81261b808cf885ade,2022-04-20T02:41:54.131032,2022-08-20T19:07:07.256802,Addis Ababa,Ethiopia
DEV0000939,Laptop,Windows,Firefox,de7d8bc106dd8f9aefef226701a8c2e7,2023-03-30T06:56:20.201257,2024-10-30T19:19:39.206960,Gondar,Ethiopia
DEV0000940,Tablet,iPadOS,Chrome,f9e01bfe813e51c3246df3942a263a94,2022-10-05T03:46:18.907674,2024-04-08T09:27:54.505872,Hawassa,Ethiopia
DEV0000941,Desktop,Ubuntu,Edge,263d3af9ec882efe1e597bc3d312b6dd,2024-09-14T16:36:30.118250,2025-11-22T01:39:43.688062,Jimma,Ethiopia
